Reference_Date,Gold_Ask_995,Gold_Bid_995,Sov_Old_Ask,Sov_Old_Bid,Sov_New_Upto1973_Ask,Sov_New_Upto1973_Bid,Sov_New_Post1974_Ask,Sov_New_Post1974_Bid
2020-06-02,48.01,54.23,355.67,453.74,355.67,453.74,355.67,449.97
2020-06-03,47.38,53.56,349.99,447.2,349.99,447.2,349.99,443.46
2020-06-04,46.73,52.8,344.6,441.39,344.6,441.39,344.6,437.65
2020-06-05,46.28,52.33,342.15,437.88,342.15,437.88,342.15,434.18
2020-06-09,46.62,52.69,343.47,439.84,343.47,439.84,343.47,436.12
2020-06-10,46.52,52.57,343.55,439.43,343.55,439.43,343.55,435.73
2020-06-11,46.89,52.98,345.99,441.96,345.99,441.96,345.99,438.27
2020-06-12,47.05,53.18,347.9,444.38,347.9,444.38,347.9,440.67
2020-06-15,47.18,53.36,349.11,445.86,349.11,445.86,349.11,442.14
2020-06-16,46.89,52.98,346.34,442.44,346.34,442.44,346.34,438.74
2020-06-17,47.1,53.25,347.08,443.65,347.08,443.65,347.08,439.93
2020-06-18,47.23,53.38,348.74,445.59,348.74,445.59,348.74,441.86
2020-06-19,47.34,53.52,350.06,447.19,350.06,447.19,350.06,443.45
2020-06-22,48.1,54.35,355.82,453.41,355.82,453.41,355.82,449.66
2020-06-23,47.84,54.09,353.78,450.81,353.78,450.81,353.78,447.09
2020-06-24,48.08,54.35,354.75,451.5,354.75,451.5,354.75,447.8
2020-06-25,48.18,54.46,356.67,453.99,356.67,453.99,356.67,450.26
2020-06-26,48.23,54.53,357.55,455.09,357.55,455.09,357.55,451.36
2020-06-29,48.55,54.85,358.97,456.47,358.97,456.47,358.97,452.74
2020-06-30,48.48,54.8,358.57,456.07,358.57,456.07,358.57,452.34
2020-07-01,48.9,55.25,361.01,458.78,361.01,458.78,361.01,455.04
2020-07-02,48.28,54.56,357.13,454.36,357.13,454.36,357.13,450.64
2020-07-03,48.6,54.91,359.6,457.21,359.6,457.21,359.6,453.48
2020-07-06,48.32,54.6,357.33,454.45,357.33,454.45,357.33,450.74
2020-07-07,48.52,54.81,358.84,455.87,358.84,455.87,358.84,452.16
2020-07-08,48.97,55.33,362.0,459.47,362.0,459.47,362.0,455.75
2020-07-09,49.02,55.39,361.99,458.88,361.99,458.88,361.99,455.19
2020-07-10,49.14,55.53,362.98,460.54,362.98,460.54,362.98,456.82
2020-07-13,49.01,55.38,362.57,459.76,362.57,459.76,362.57,456.06
2020-07-14,48.75,55.08,360.58,457.51,360.58,457.51,360.58,453.81
2020-07-15,48.76,55.09,361.24,435.41,361.24,435.41,361.24,431.55
2020-07-16,48.83,55.18,361.12,435.35,361.12,435.35,361.12,431.39
2020-07-17,48.58,54.9,359.32,433.24,359.32,433.24,359.32,429.28
2020-07-20,48.66,54.98,359.86,433.9,359.86,433.9,359.86,429.96
2020-07-21,48.92,55.28,361.79,436.21,361.79,436.21,361.79,432.26
2020-07-22,49.49,55.92,366.67,442.02,366.67,442.02,366.67,438.02
2020-07-23,49.63,56.08,366.24,441.56,366.24,441.56,366.24,437.58
2020-07-24,50.19,56.71,368.66,444.36,368.66,444.36,368.66,440.39
2020-07-27,50.75,57.35,374.39,451.27,374.39,451.27,374.39,447.24
2020-07-28,51.01,57.64,375.23,452.3,375.23,452.3,375.23,448.19
2020-07-29,51.22,57.89,374.58,451.54,374.58,451.54,374.58,447.43
2020-07-30,51.27,57.93,377.75,455.41,377.75,455.41,377.75,451.31
2020-07-31,50.89,57.5,376.46,453.71,376.46,453.71,376.46,449.65
2020-08-03,51.52,58.21,381.4,459.73,381.4,459.73,381.4,455.63
2020-08-04,51.58,58.27,381.48,459.83,381.48,459.83,381.48,455.74
2020-08-05,52.85,59.71,388.9,468.72,388.9,468.72,388.9,464.55
2020-08-06,52.92,59.79,391.84,472.29,391.84,472.29,391.84,468.05
2020-08-07,53.56,60.5,396.05,477.37,396.05,477.37,396.05,473.11
2020-08-10,52.95,59.81,391.56,471.98,391.56,471.98,391.56,467.71
2020-08-11,51.91,58.65,389.01,468.95,389.01,468.95,389.01,464.69
2020-08-12,49.42,55.84,378.35,456.15,378.35,456.15,378.35,452.03
2020-08-13,50.14,56.66,368.56,444.31,368.56,444.31,368.56,440.33
2020-08-14,50.8,57.41,368.69,444.5,368.69,444.5,368.69,440.5
2020-08-17,50.79,57.39,374.9,451.88,374.9,451.88,374.9,447.81
2020-08-18,51.46,58.14,381.68,460.11,381.68,460.11,381.68,455.97
2020-08-19,51.39,58.08,381.79,460.23,381.79,460.23,381.79,456.1
2020-08-20,50.09,56.61,374.26,451.13,374.26,451.13,374.26,447.06
2020-08-21,50.44,56.99,369.84,445.85,369.84,445.85,369.84,441.88
2020-08-24,50.4,56.94,372.76,449.33,372.76,449.33,372.76,445.33
2020-08-25,50.39,56.94,372.39,448.92,372.39,448.92,372.39,444.92
2020-08-26,50.14,56.66,371.45,447.75,371.45,447.75,371.45,443.75
2020-08-27,50.51,57.07,375.5,452.66,375.5,452.66,375.5,448.58
2020-08-28,50.34,56.88,368.38,444.1,368.38,444.1,368.38,440.03
2020-08-31,50.68,57.26,374.18,451.12,374.18,451.12,374.18,447.06
2020-09-01,51.08,57.72,377.51,455.08,377.51,455.08,377.51,450.96
2020-09-02,50.73,57.31,376.57,453.93,376.57,453.93,376.57,449.79
2020-09-03,50.28,56.81,372.52,448.98,372.52,448.98,372.52,444.99
2020-09-04,50.26,56.79,370.79,446.97,370.79,446.97,370.79,442.99
2020-09-07,50.31,56.84,372.16,448.58,372.16,448.58,372.16,444.6
2020-09-08,50.14,56.66,370.89,447.09,370.89,447.09,370.89,443.09
2020-09-09,50.38,56.92,372.7,449.33,372.7,449.33,372.7,445.23
2020-09-10,50.63,57.21,374.85,451.87,374.85,451.87,374.85,447.79
2020-09-11,50.42,56.96,376.45,453.76,376.45,453.76,376.45,449.68
2020-09-14,50.55,57.1,373.87,450.69,373.87,450.69,373.87,446.62
2020-09-15,50.84,57.44,376.04,453.24,376.04,453.24,376.04,449.18
2020-09-16,50.88,57.48,376.25,453.58,376.25,453.58,376.25,449.51
2020-09-17,50.78,57.38,378.56,456.27,378.56,456.27,378.56,452.16
2020-09-18,50.65,57.24,373.34,450.03,373.34,450.03,373.34,445.96
2020-09-21,50.58,57.15,374.0,450.83,374.0,450.83,374.0,446.77
2020-09-22,50.06,56.57,370.28,446.45,370.28,446.45,370.28,442.35
2020-09-23,49.45,55.88,365.79,440.94,365.79,440.94,365.79,436.99
2020-09-24,48.96,55.33,362.1,436.54,362.1,436.54,362.1,432.58
2020-09-25,49.34,55.76,364.99,440.04,364.99,440.04,364.99,436.08
2020-09-28,48.9,55.26,361.69,435.98,361.69,435.98,361.69,432.11
2020-09-29,49.57,56.01,366.69,442.06,366.69,442.06,366.69,438.02
2020-09-30,49.55,55.99,366.54,441.8,366.54,441.8,366.54,437.87
2020-10-01,49.61,56.05,366.82,442.23,366.82,442.23,366.82,438.3
2020-10-02,50.18,56.71,370.83,446.99,370.83,446.99,370.83,442.97
2020-10-05,49.62,56.07,366.98,442.47,366.98,442.47,366.98,438.45
2020-10-06,49.85,56.32,368.66,444.44,368.66,444.44,368.66,440.44
2020-10-07,49.35,55.75,364.99,439.98,364.99,439.98,364.99,436.05
2020-10-08,49.28,55.68,364.47,439.37,364.47,439.37,364.47,435.45
2020-10-09,49.88,56.35,368.86,444.64,368.86,444.64,368.86,440.63
2020-10-12,50.21,56.73,371.43,447.7,371.43,447.7,371.43,443.7
2020-10-13,49.85,56.33,368.63,444.37,368.63,444.37,368.63,440.37
2020-10-14,49.63,56.07,367.09,442.45,367.09,442.45,367.09,438.52
2020-10-15,49.77,56.23,368.05,443.7,368.05,443.7,368.05,439.69
2020-10-16,50.07,56.59,370.39,446.49,370.39,446.49,370.39,442.46
2020-10-19,50.0,56.51,369.84,445.89,369.84,445.89,369.84,441.86
2020-10-20,49.65,56.09,367.17,442.65,367.17,442.65,367.17,438.65
2020-10-21,49.81,56.27,368.37,444.05,368.37,444.05,368.37,440.07
2020-10-22,49.7,56.14,367.58,443.05,367.58,443.05,367.58,439.07
2020-10-23,49.67,56.12,367.35,442.91,367.35,442.91,367.35,438.91
2020-10-26,49.3,55.7,364.58,439.57,364.58,439.57,364.58,435.58
2020-10-27,49.59,56.03,366.78,442.17,366.78,442.17,366.78,438.18
2020-10-29,49.26,55.66,364.34,439.22,364.34,439.22,364.34,435.3
2020-10-30,49.24,55.63,364.16,438.98,364.16,438.98,364.16,435.03
2020-11-02,49.74,56.19,367.87,443.4,367.87,443.4,367.87,439.44
2020-11-03,49.95,56.41,369.33,445.21,369.33,445.21,369.33,441.26
2020-11-04,49.71,56.16,367.92,443.5,367.92,443.5,367.92,439.55
2020-11-05,50.03,56.53,370.06,446.07,370.06,446.07,370.06,442.05
2020-11-06,50.47,57.03,373.36,450.03,373.36,450.03,373.36,446.04
2020-11-09,50.77,57.37,375.6,452.78,375.6,452.78,375.6,448.73
2020-11-10,48.89,55.28,361.72,436.1,361.72,436.1,361.72,432.2
2020-11-11,48.97,55.33,362.16,436.58,362.16,436.58,362.16,432.68
2020-11-12,48.87,55.22,361.46,435.71,361.46,435.71,361.46,431.8
2020-11-13,48.93,55.28,362.03,436.43,362.03,436.43,362.03,432.43
2020-11-16,49.09,55.51,363.22,437.88,363.22,437.88,363.22,433.98
2020-11-17,48.93,55.28,361.86,436.22,361.86,436.22,361.86,432.33
2020-11-18,48.7,55.02,360.14,434.24,360.14,434.24,360.14,430.26
2020-11-19,48.29,54.6,357.18,430.57,357.18,430.57,357.18,426.67
2020-11-20,48.36,54.64,357.62,431.15,357.62,431.15,357.62,427.27
2020-11-23,48.53,54.83,358.97,432.72,358.97,432.72,358.97,428.83
2020-11-24,46.97,53.06,347.2,418.59,347.2,418.59,347.2,414.88
2020-11-25,46.63,52.69,344.79,415.7,344.79,415.7,344.79,412.0
2020-11-26,46.64,52.69,344.89,415.87,344.89,415.87,344.89,412.09
2020-11-27,46.69,52.75,345.27,416.27,345.27,416.27,345.27,412.58
2020-11-30,45.44,51.35,336.36,405.56,336.36,405.56,336.36,401.89
2020-12-01,45.95,51.91,339.73,409.65,339.73,409.65,339.73,405.96
2020-12-02,46.55,52.63,344.39,415.18,344.39,415.18,344.39,411.43
2020-12-03,46.54,52.59,344.14,414.98,344.14,414.98,344.14,411.17
2020-12-04,46.57,52.63,344.42,415.26,344.42,415.26,344.42,411.55
2020-12-07,46.69,52.76,345.37,416.33,345.37,416.33,345.37,412.61
2020-12-08,47.4,53.56,350.62,422.66,350.62,422.66,350.62,418.85
2020-12-09,47.17,53.3,348.86,420.56,348.86,420.56,348.86,416.85
2020-12-10,46.82,52.9,346.32,417.48,346.32,417.48,346.32,413.75
2020-12-11,46.42,52.46,343.27,413.9,343.27,413.9,343.27,410.19
2020-12-14,46.48,52.53,343.78,414.43,343.78,414.43,343.78,410.72
2020-12-15,46.58,52.64,344.53,415.35,344.53,415.35,344.53,411.55
2020-12-16,46.91,53.01,347.02,418.3,347.02,418.3,347.02,414.6
2020-12-17,47.03,53.15,347.84,419.34,347.84,419.34,347.84,415.57
2020-12-18,47.36,53.52,350.28,422.3,350.28,422.3,350.28,418.53
2020-12-21,47.23,53.39,349.01,420.77,349.01,420.77,349.01,416.97
2020-12-22,47.24,53.38,349.42,421.31,349.42,421.31,349.42,417.45
2020-12-23,47.1,53.23,348.36,419.97,348.36,419.97,348.36,416.19
2020-12-24,47.25,53.39,349.52,421.38,349.52,421.38,349.52,417.6
2020-12-28,47.57,53.75,351.8,424.18,351.8,424.18,351.8,420.32
2020-12-29,47.17,53.31,348.86,420.64,348.86,420.64,348.86,416.79
2020-12-30,47.11,53.24,348.35,419.99,348.35,419.99,348.35,416.23
2020-12-31,47.28,53.43,349.64,421.49,349.64,421.49,349.64,417.65
2021-01-04,48.2,54.45,356.4,429.71,356.4,429.71,356.4,425.86
2021-01-05,48.57,54.87,359.2,433.03,359.2,433.03,359.2,429.19
2021-01-07,47.96,54.19,354.68,427.55,354.68,427.55,354.68,423.72
2021-01-08,47.51,53.71,351.57,423.83,351.57,423.83,351.57,420.06
2021-01-11,46.5,52.55,343.91,414.6,343.91,414.6,343.91,410.9
2021-01-12,47.02,53.11,347.68,419.22,347.68,419.22,347.68,415.42
2021-01-13,46.8,52.88,346.14,417.35,346.14,417.35,346.14,413.57
2021-01-14,46.67,52.74,345.17,416.2,345.17,416.2,345.17,412.4
2021-01-15,46.83,52.91,346.29,417.54,346.29,417.54,346.29,413.74
2021-01-18,46.82,52.91,346.29,417.53,346.29,417.53,346.29,413.8
2021-01-19,46.75,52.82,345.85,416.91,345.85,416.91,345.85,413.18
2021-01-20,46.88,52.97,346.69,418.02,346.69,418.02,346.69,414.22
2021-01-21,47.47,53.67,351.16,423.42,351.16,423.42,351.16,419.61
2021-01-22,46.65,52.71,344.9,415.89,344.9,415.89,344.9,412.11
2021-01-25,47.08,53.21,348.24,419.89,348.24,419.89,348.24,416.09
2021-01-26,47.08,53.21,348.23,419.8,348.23,419.8,348.23,416.0
2021-01-27,46.79,52.87,346.08,417.22,346.08,417.22,346.08,413.42
2021-01-28,46.73,52.8,345.66,416.7,345.66,416.7,345.66,412.97
2021-01-29,46.93,53.01,346.98,418.35,346.98,418.35,346.98,414.53
2021-02-01,47.12,53.25,348.54,420.24,348.54,420.24,348.54,416.43
2021-02-02,47.25,53.4,349.42,421.3,349.42,421.3,349.42,417.48
2021-02-03,46.98,53.08,347.46,418.92,347.46,418.92,347.46,415.08
2021-02-04,46.55,52.6,344.22,415.06,344.22,415.06,344.22,411.3
2021-02-05,46.23,52.24,341.94,412.25,341.94,412.25,341.94,408.48
2021-02-08,46.35,52.38,342.85,413.32,342.85,413.32,342.85,409.67
2021-02-09,46.83,52.91,346.26,417.49,346.26,417.49,346.26,413.67
2021-02-10,46.75,52.82,345.68,416.67,345.68,416.67,345.68,412.95
2021-02-11,46.57,52.66,344.54,415.38,344.54,415.38,344.54,411.66
2021-02-12,46.25,52.27,342.14,412.49,342.14,412.49,342.14,408.77
2021-02-15,46.22,52.22,341.83,412.1,341.83,412.1,341.83,408.38
2021-02-16,46.17,52.17,341.44,411.7,341.44,411.7,341.44,407.98
2021-02-17,45.54,51.45,336.75,406.02,336.75,406.02,336.75,402.29
2021-02-18,45.54,51.46,336.77,406.06,336.77,406.06,336.77,402.41
2021-02-19,45.03,50.87,333.07,401.6,333.07,401.6,333.07,398.04
2021-02-22,45.39,51.29,335.57,404.58,335.57,404.58,335.57,400.94
2021-02-23,45.79,51.78,338.78,408.48,338.78,408.48,338.78,404.78
2021-02-24,45.79,51.74,338.61,408.22,338.61,408.22,338.61,404.59
2021-02-25,45.13,51.01,333.82,402.52,333.82,402.52,333.82,398.91
2021-02-26,44.55,50.34,329.56,397.28,329.56,397.28,329.56,393.75
2021-03-01,44.55,50.34,329.47,397.29,329.47,397.29,329.47,393.73
2021-03-02,44.27,50.02,327.26,394.56,327.26,394.56,327.26,391.07
2021-03-03,44.08,49.83,326.11,393.19,326.11,393.19,326.11,389.63
2021-03-04,43.81,49.51,324.01,390.72,324.01,390.72,324.01,387.24
2021-03-05,43.65,49.32,322.78,389.17,322.78,389.17,322.78,385.66
2021-03-08,44.11,49.86,326.21,393.36,326.21,393.36,326.21,389.84
2021-03-09,43.82,49.52,324.0,390.69,324.0,390.69,324.0,387.24
2021-03-10,44.37,50.14,328.08,395.66,328.08,395.66,328.08,392.04
2021-03-11,44.76,50.58,331.01,399.12,331.01,399.12,331.01,395.51
2021-03-12,44.15,49.9,326.58,393.72,326.58,393.72,326.58,390.21
2021-03-16,44.75,50.57,330.98,399.02,330.98,399.02,330.98,395.42
2021-03-17,44.88,50.71,331.89,400.14,331.89,400.14,331.89,396.52
2021-03-18,44.68,50.49,330.46,398.47,330.46,398.47,330.46,394.87
2021-03-19,44.76,50.57,330.93,399.05,330.93,399.05,330.93,395.45
2021-03-22,44.97,50.81,332.58,401.05,332.58,401.05,332.58,397.44
2021-03-23,44.82,50.64,331.48,399.7,331.48,399.7,331.48,396.09
2021-03-24,45.0,50.84,332.72,401.17,332.72,401.17,332.72,397.54
2021-03-26,45.11,50.96,333.54,402.18,333.54,402.18,333.54,398.53
2021-03-29,45.12,50.98,333.68,402.34,333.68,402.34,333.68,398.78
2021-03-30,44.64,50.44,330.13,398.01,330.13,398.01,330.13,394.44
2021-03-31,44.18,49.93,326.78,394.04,326.78,394.04,326.78,390.55
2021-04-01,44.92,50.75,332.23,400.51,332.23,400.51,332.23,396.93
2021-04-02,45.17,51.04,334.04,402.82,334.04,402.82,334.04,399.17
2021-04-05,45.09,50.96,333.53,402.17,333.53,402.17,333.53,398.52
2021-04-06,45.21,51.08,334.32,403.09,334.32,403.09,334.32,399.45
2021-04-07,45.05,50.9,333.1,401.63,333.1,401.63,333.1,398.01
2021-04-08,45.07,50.93,333.36,401.91,333.36,401.91,333.36,398.29
2021-04-09,45.26,51.14,334.62,403.46,334.62,403.46,334.62,399.85
2021-04-12,44.96,50.79,332.5,400.91,332.5,400.91,332.5,397.3
2021-04-13,44.76,50.58,331.04,399.11,331.04,399.11,331.04,395.5
2021-04-14,44.83,50.65,331.5,399.66,331.5,399.66,331.5,396.06
2021-04-15,44.71,50.51,330.55,398.52,330.55,398.52,330.55,394.93
2021-04-16,45.37,51.27,335.57,404.59,335.57,404.59,335.57,400.99
2021-04-19,45.74,51.67,338.17,407.72,338.17,407.72,338.17,404.04
2021-04-20,45.17,51.04,334.12,402.83,334.12,402.83,334.12,399.18
2021-04-21,45.54,51.46,336.74,406.01,336.74,406.01,336.74,402.35
2021-04-22,45.82,51.78,338.93,408.67,338.93,408.67,338.93,404.92
2021-04-23,45.66,51.58,337.62,407.13,337.62,407.13,337.62,403.47
2021-04-26,45.23,51.1,334.52,403.33,334.52,403.33,334.52,399.7
2021-04-27,45.37,51.27,335.56,404.57,335.56,404.57,335.56,400.92
2021-04-28,45.12,50.98,333.76,402.4,333.76,402.4,333.76,398.75
2021-04-29,45.24,51.12,334.52,403.33,334.52,403.33,334.52,399.7
2021-05-05,45.56,51.48,336.86,406.16,336.86,406.16,336.86,402.5
2021-05-06,45.83,51.78,338.99,408.67,338.99,408.67,338.99,405.0
2021-05-07,46.38,52.39,342.96,413.51,342.96,413.51,342.96,409.77
2021-05-10,46.4,52.42,343.15,413.78,343.15,413.78,343.15,409.99
2021-05-11,46.52,52.56,344.0,414.74,344.0,414.74,344.0,410.94
2021-05-12,46.44,52.47,343.38,413.99,343.38,413.99,343.38,410.27
2021-05-13,46.31,52.32,342.47,412.86,342.47,412.86,342.47,409.12
2021-05-14,46.4,52.42,343.16,413.73,343.16,413.73,343.16,410.0
2021-05-17,46.98,53.07,347.38,418.89,347.38,418.89,347.38,415.08
2021-05-18,47.03,53.14,347.8,419.25,347.8,419.25,347.8,415.48
2021-05-19,46.97,53.06,347.32,418.77,347.32,418.77,347.32,415.0
2021-05-20,47.35,53.49,350.18,422.18,350.18,422.18,350.18,418.39
2021-05-21,47.18,53.31,348.88,420.59,348.88,420.59,348.88,416.82
2021-05-24,47.59,53.75,351.82,424.19,351.82,424.19,351.82,420.32
2021-05-25,47.26,53.4,349.54,421.4,349.54,421.4,349.54,417.62
2021-05-26,47.83,54.03,353.67,426.35,353.67,426.35,353.67,422.5
2021-05-27,47.92,54.14,354.37,427.2,354.37,427.2,354.37,423.33
2021-05-28,47.77,53.97,353.21,425.89,353.21,425.89,353.21,422.02
2021-05-31,48.08,54.33,355.57,428.69,355.57,428.69,355.57,424.82
2021-06-01,48.07,54.32,355.5,428.52,355.5,428.52,355.5,424.66
2021-06-02,47.75,53.95,353.09,425.64,353.09,425.64,353.09,421.78
2021-06-03,48.0,54.22,354.83,427.81,354.83,427.81,354.83,423.94
2021-06-04,47.45,53.6,350.86,423.01,350.86,423.01,350.86,419.2
2021-06-07,47.68,53.86,352.59,425.06,352.59,425.06,352.59,421.18
2021-06-08,47.9,54.11,354.14,426.91,354.14,426.91,354.14,423.13
2021-06-09,47.83,54.03,353.66,426.4,353.66,426.4,353.66,422.52
2021-06-10,47.67,53.86,352.55,425.03,352.55,425.03,352.55,421.15
2021-06-11,47.95,54.16,354.56,427.49,354.56,427.49,354.56,423.62
2021-06-14,47.39,53.55,350.53,422.63,350.53,422.63,350.53,418.82
2021-06-15,47.28,53.45,349.76,421.71,349.76,421.71,349.76,417.9
2021-06-16,47.17,53.29,348.84,420.55,348.84,420.55,348.84,416.74
2021-06-17,46.68,52.75,345.2,416.17,345.2,416.17,345.2,412.41
2021-06-18,46.06,52.09,340.87,410.93,340.87,410.93,340.87,407.24
2021-06-22,46.2,52.2,341.61,411.95,341.61,411.95,341.61,408.16
2021-06-23,45.98,51.94,339.91,409.81,339.91,409.81,339.91,406.12
2021-06-24,45.78,51.72,338.53,408.15,338.53,408.15,338.53,404.45
2021-06-25,45.76,51.7,338.38,407.93,338.38,407.93,338.38,404.33
2021-06-28,45.91,51.86,339.45,409.31,339.45,409.31,339.45,405.61
2021-06-29,45.83,51.78,338.86,408.55,338.86,408.55,338.86,404.86
2021-06-30,45.46,51.36,336.12,405.34,336.12,405.34,336.12,401.63
2021-07-01,46.05,52.05,340.63,410.69,340.63,410.69,340.63,406.97
2021-07-02,46.17,52.17,341.4,411.61,341.4,411.61,341.4,407.89
2021-07-05,46.36,52.39,342.9,413.42,342.9,413.42,342.9,409.71
2021-07-06,46.94,53.06,347.15,418.55,347.15,418.55,347.15,414.83
2021-07-07,46.77,52.85,345.89,417.0,345.89,417.0,345.89,413.28
2021-07-08,46.89,52.97,346.71,417.99,346.71,417.99,346.71,414.26
2021-07-09,46.84,52.92,346.37,417.63,346.37,417.63,346.37,413.82
2021-07-12,46.72,52.79,345.52,416.59,345.52,416.59,345.52,412.79
2021-07-13,46.92,53.0,346.88,418.23,346.88,418.23,346.88,414.52
2021-07-14,47.29,53.43,349.71,421.59,349.71,421.59,349.71,417.85
2021-07-15,47.46,53.62,350.99,423.08,350.99,423.08,350.99,419.27
2021-07-16,47.58,53.75,351.82,424.16,351.82,424.16,351.82,420.34
2021-07-19,47.27,53.4,349.54,421.39,349.54,421.39,349.54,417.57
2021-07-20,47.41,53.56,350.6,422.67,350.6,422.67,350.6,418.93
2021-07-21,47.22,53.36,349.3,421.11,349.3,421.11,349.3,417.37
2021-07-22,46.87,52.94,346.68,418.03,346.68,418.03,346.68,414.21
2021-07-23,47.14,53.26,348.64,420.32,348.64,420.32,348.64,416.58
2021-07-26,47.17,53.3,348.83,420.57,348.83,420.57,348.83,416.74
2021-07-27,46.85,52.92,346.44,417.67,346.44,417.67,346.44,413.94
2021-07-28,46.96,53.09,347.41,418.79,347.41,418.79,347.41,415.07
2021-07-29,47.1,53.22,348.31,419.88,348.31,419.88,348.31,416.07
2021-07-30,47.32,53.46,349.93,421.85,349.93,421.85,349.93,418.06
2021-08-02,46.92,53.01,346.9,418.23,346.9,418.23,346.9,414.43
2021-08-03,46.93,53.01,347.11,418.43,347.11,418.43,347.11,414.72
2021-08-04,46.97,53.06,347.33,418.78,347.33,418.78,347.33,414.98
2021-08-05,47.06,53.19,348.12,419.68,348.12,419.68,348.12,415.96
2021-08-06,46.83,52.9,346.33,417.55,346.33,417.55,346.33,413.83
2021-08-09,45.48,51.39,336.37,405.56,336.37,405.56,336.37,401.9
2021-08-10,45.51,51.41,336.55,405.75,336.55,405.75,336.55,402.08
2021-08-11,45.48,51.38,336.26,405.42,336.26,405.42,336.26,401.75
2021-08-12,45.89,51.85,339.35,409.14,339.35,409.14,339.35,405.48
2021-08-13,46.0,51.97,340.13,410.07,340.13,410.07,340.13,406.41
2021-08-16,46.32,52.34,342.6,413.1,342.6,413.1,342.6,409.37
2021-08-17,46.68,52.74,345.2,416.14,345.2,416.14,345.2,412.39
2021-08-18,46.98,53.07,346.86,418.12,346.86,418.12,346.86,414.37
2021-08-19,46.86,52.95,349.68,408.8,349.68,408.8,349.68,407.0
2021-08-20,47.01,53.1,347.51,419.04,347.51,419.04,347.51,415.27
2021-08-23,46.93,53.02,347.0,418.36,347.0,418.36,347.0,414.6
2021-08-24,47.19,53.32,348.94,420.77,348.94,420.77,348.94,416.93
2021-08-25,46.98,53.11,347.56,419.04,347.56,419.04,347.56,415.29
2021-08-26,46.69,52.79,345.48,416.46,345.48,416.46,345.48,412.71
2021-08-27,47.05,53.17,347.98,419.56,347.98,419.56,347.98,415.81
2021-08-30,47.31,53.45,349.85,421.72,349.85,421.72,349.85,417.99
2021-08-31,47.23,53.36,349.2,421.07,349.2,421.07,349.2,417.25
2021-09-01,47.31,53.45,349.83,421.73,349.83,421.73,349.83,417.9
2021-09-02,47.06,53.17,348.01,419.56,348.01,419.56,348.01,415.75
2021-09-03,46.93,53.01,347.03,418.34,347.03,418.34,347.03,414.63
2021-09-06,47.32,53.47,349.95,421.93,349.95,421.93,349.95,418.13
2021-09-07,47.17,53.29,348.72,420.48,348.72,420.48,348.72,416.68
2021-09-08,46.71,52.77,345.32,416.32,345.32,416.32,345.32,412.6
2021-09-09,46.55,52.59,344.29,415.08,344.29,415.08,344.29,411.35
2021-09-10,46.73,52.79,345.53,416.6,345.53,416.6,345.53,412.87
2021-09-13,46.7,52.76,345.3,416.3,345.3,416.3,345.3,412.57
2021-09-14,46.63,52.69,344.8,415.71,344.8,415.71,344.8,411.98
2021-09-15,46.99,53.08,347.5,418.97,347.5,418.97,347.5,415.15
2021-09-16,46.66,52.71,344.99,415.92,344.99,415.92,344.99,412.19
2021-09-17,45.99,51.95,340.11,410.01,340.11,410.01,340.11,406.36
2021-09-20,45.91,51.87,339.46,409.28,339.46,409.28,339.46,405.61
2021-09-21,46.17,52.17,341.45,411.69,341.45,411.69,341.45,407.94
2021-09-22,46.6,52.65,344.63,415.55,344.63,415.55,344.63,411.79
2021-09-23,46.35,52.37,342.76,413.27,342.76,413.27,342.76,409.51
2021-09-24,45.9,51.86,339.38,409.19,339.38,409.19,339.38,405.44
2021-09-27,46.14,52.13,341.17,411.33,341.17,411.33,341.17,407.66
2021-09-28,46.04,52.01,340.32,410.36,340.32,410.36,340.32,406.68
2021-09-29,45.75,51.68,338.24,407.84,338.24,407.84,338.24,404.16
2021-09-30,45.89,51.89,339.51,409.34,339.51,409.34,339.51,405.64
2021-10-01,46.57,52.62,344.35,415.23,344.35,415.23,344.35,411.51
2021-10-04,46.38,52.41,343.0,413.54,343.0,413.54,343.0,409.84
2021-10-05,46.66,52.72,345.02,415.96,345.02,415.96,345.02,412.25
2021-10-06,46.53,52.57,344.14,414.88,344.14,414.88,344.14,411.17
2021-10-07,46.82,52.91,346.32,417.5,346.32,417.5,346.32,413.78
2021-10-08,46.8,52.87,346.0,417.1,346.0,417.1,346.0,413.38
2021-10-11,46.69,52.75,345.28,416.33,345.28,416.33,345.28,412.61
2021-10-12,46.78,52.84,345.93,417.09,345.93,417.09,345.93,413.28
2021-10-13,46.91,52.99,346.87,418.19,346.87,418.19,346.87,414.38
2021-10-14,47.49,53.65,351.22,423.46,351.22,423.46,351.22,419.57
2021-10-15,47.55,53.72,351.61,423.98,351.61,423.98,351.61,420.1
2021-10-18,46.97,53.06,347.32,418.74,347.32,418.74,347.32,414.94
2021-10-19,46.86,52.93,346.51,417.76,346.51,417.76,346.51,413.98
2021-10-20,46.84,52.92,346.34,417.58,346.34,417.58,346.34,413.8
2021-10-21,47.1,53.22,348.3,419.93,348.3,419.93,348.3,416.15
2021-10-22,47.26,53.4,349.53,421.34,349.53,421.34,349.53,417.55
2021-10-25,47.45,53.61,350.88,423.08,350.88,423.08,350.88,419.21
2021-10-26,47.8,54.01,353.43,426.14,353.43,426.14,353.43,422.34
2021-10-27,47.43,53.58,350.74,422.81,350.74,422.81,350.74,419.01
